platform,case,exp,tau,status,proposal,deployed,baseJ,proposedJ,accepted,baseline_us,speedup,identity_max_deviation,rejections,exclusion,path
tuolumne,vector_exp--small,5,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-5/tuolumne/vector_exp--small/report.json
matrix,bf16xint16_gemm--output,6,expert,complete,1,0,0.15000000000000002,0.0,False,207.5775909423828,1.0005771751750718,0.0004345561712763013,"[""n_regs increased: 210 -> 254"", ""load_instruction_count increased: 0 -> 32"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/bf16xint16_gemm--output/report.json
matrix,bf16xint16_gemm--projection,6,expert,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/bf16xint16_gemm--projection/report.json
matrix,fp8_gemm--large,6,expert,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/fp8_gemm--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/fp8_gemm--large/report.json
matrix,fp8_gemm--small,6,expert,complete,2,0,0.6666666666666667,0.0,False,14.230400323867798,0.9997163117604428,0.0007250372583902376,"[""n_regs increased: 96 -> 231"", ""load_instruction_count increased: 0 -> 48"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/fp8_gemm--small/report.json
matrix,gather_gemv--large,6,expert,complete,0,0,0.0,0.0,True,56.74623966217041,0.9999812058437065,0.00012411612428953056,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/gather_gemv--large/report.json
matrix,gather_gemv--small,6,expert,complete,0,0,0.0,0.0,True,5.74720025062561,0.9999291862473534,0.00045040316588851326,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/gather_gemv--small/report.json
matrix,gemm--asymmetric,6,expert,complete,1,0,0.11666666666666667,0.0,False,40.36799907684326,1.000752419970147,0.008176718243736447,"[""n_regs increased: 117 -> 128"", ""load_instruction_count increased: 0 -> 16"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/gemm--asymmetric/report.json
matrix,gemm--square,6,expert,complete,0,0,0.0,0.0,True,27.546238899230957,1.0051698434462606,0.010114613212707124,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/gemm--square/report.json
matrix,int4_gemm--decode,6,expert,complete,1,1,0.16874999999999998,0.0020833333333333333,True,76.71487808227539,0.9172709805732546,0.00038361688714605435,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/int4_gemm--decode/report.json
matrix,int4_gemm--prefill,6,expert,complete,1,0,0.5333333333333333,0.2,False,890.1030731201172,1.0003243906968977,0.0006243806895629422,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/int4_gemm--prefill/report.json
matrix,jagged_mean--large,6,expert,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_mean--large/report.json
matrix,jagged_mean--small,6,expert,complete,0,0,0.0,0.0,True,5.157759785652161,0.9998759006874197,0.0004964664764335325,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_mean--small/report.json
matrix,jagged_softmax--large,6,expert,complete,1,0,1.4963886195397678,0.07691601825792871,False,98.31999778747559,1.0004144954939018,0.0016486718137129763,"[""n_regs increased: 36 -> 40"", ""load_instruction_count increased: 8 -> 26"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_softmax--large/report.json
matrix,jagged_softmax--small,6,expert,complete,0,0,0.0,0.0,True,17.31775999069214,1.0578893831867682,0.02757345071450379,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_softmax--small/report.json
matrix,jagged_sum--large,6,expert,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_sum--large/report.json
matrix,jagged_sum--small,6,expert,complete,0,0,0.0,0.0,True,5.738239884376526,0.999553531667161,0.0013398940480211508,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/jagged_sum--small/report.json
matrix,layer_norm--large,6,expert,complete,0,0,0.0,0.0,True,96.12671852111816,0.9984069104137222,0.005057570310684545,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/layer_norm--large/report.json
matrix,layer_norm--small,6,expert,complete,0,0,0.0,0.0,True,6.654080152511597,0.9996795448421643,0.0014447968475332917,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/layer_norm--small/report.json
matrix,low_mem_dropout--large,6,expert,complete,1,0,0.56,0.0,False,198.35391998291016,0.9998311443683703,0.0006094677968055962,"[""load_instruction_count increased: 3 -> 9"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/low_mem_dropout--large/report.json
matrix,low_mem_dropout--small,6,expert,complete,1,0,0.56,0.0,False,1.5468800067901611,0.9958796537601395,0.015892446287186224,"[""load_instruction_count increased: 3 -> 9"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/low_mem_dropout--small/report.json
matrix,softmax--large,6,expert,complete,0,0,0.0,0.0,True,90.60992240905762,0.9978949668560081,0.0006140753259422649,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/softmax--large/report.json
matrix,softmax--small,6,expert,complete,0,0,0.0,0.0,True,4.366720020771027,0.9998534471142106,0.0007326795696154242,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/softmax--small/report.json
matrix,sum--large,6,expert,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/sum--large/report.json
matrix,sum--small,6,expert,complete,1,0,0.30000000000000004,0.0,False,10.565760135650635,0.9998185846345481,0.0003026079735680698,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/sum--small/report.json
matrix,template_attention--default,6,expert,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/template_attention--default/report.json
matrix,vector_add--large,6,expert,complete,0,0,0.0,0.0,True,261.2345504760742,1.0003324747035773,0.0007305891365876338,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/vector_add--large/report.json
matrix,vector_add--small,6,expert,complete,0,0,0.0,0.0,True,1.531520038843155,0.9995827901998892,0.0012583988478790387,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/vector_add--small/report.json
matrix,vector_exp--large,6,expert,complete,0,0,0.0,0.0,True,177.63456344604492,0.9982819982125807,0.0008674799407333289,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/vector_exp--large/report.json
matrix,vector_exp--small,6,expert,complete,0,0,0.0,0.0,True,1.4841599762439728,1.0014141189844252,0.008033887539160345,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/matrix/vector_exp--small/report.json
tuolumne,bf16xint16_gemm--output,6,expert,prepared,1,,0.5,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/bf16xint16_gemm--output/report.json
tuolumne,bf16xint16_gemm--projection,6,expert,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/bf16xint16_gemm--projection/report.json
tuolumne,fp8_gemm--large,6,expert,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/fp8_gemm--large/report.json
tuolumne,fp8_gemm--small,6,expert,validated,2,0,0.9500000000000001,0.0,False,0,,,"[""n_regs increased: 60 -> 64"", ""n_spills increased: 0 -> 6"", ""load_instruction_count increased: 13 -> 24"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/fp8_gemm--small/report.json
tuolumne,gather_gemv--large,6,expert,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/gather_gemv--large/report.json
tuolumne,gather_gemv--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/gather_gemv--small/report.json
tuolumne,gemm--asymmetric,6,expert,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/gemm--asymmetric/report.json
tuolumne,gemm--square,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/gemm--square/report.json
tuolumne,int4_gemm--decode,6,expert,validated,1,1,0.24583333333333332,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/int4_gemm--decode/report.json
tuolumne,int4_gemm--prefill,6,expert,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/int4_gemm--prefill/report.json
tuolumne,jagged_mean--large,6,expert,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_mean--large/report.json
tuolumne,jagged_mean--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_mean--small/report.json
tuolumne,jagged_softmax--large,6,expert,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_softmax--large/report.json
tuolumne,jagged_softmax--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_softmax--small/report.json
tuolumne,jagged_sum--large,6,expert,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_sum--large/report.json
tuolumne,jagged_sum--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/jagged_sum--small/report.json
tuolumne,layer_norm--large,6,expert,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/layer_norm--large/report.json
tuolumne,layer_norm--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/layer_norm--small/report.json
tuolumne,low_mem_dropout--large,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/low_mem_dropout--large/report.json
tuolumne,low_mem_dropout--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/low_mem_dropout--small/report.json
tuolumne,softmax--large,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/softmax--large/report.json
tuolumne,softmax--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/softmax--small/report.json
tuolumne,sum--large,6,expert,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/tuolumne/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/sum--large/report.json
tuolumne,sum--small,6,expert,validated,1,0,0.30000000000000004,0.0,False,0,,,"[""n_regs increased: 8 -> 11"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/sum--small/report.json
tuolumne,template_attention--default,6,expert,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/template_attention--default/report.json
tuolumne,vector_add--large,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/vector_add--large/report.json
tuolumne,vector_add--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/vector_add--small/report.json
tuolumne,vector_exp--large,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/vector_exp--large/report.json
tuolumne,vector_exp--small,6,expert,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/expert/experiment-6/tuolumne/vector_exp--small/report.json
matrix,bf16xint16_gemm--output,4,l1_to_l2,complete,1,0,0.5093749999999999,0.0,False,207.39072799682617,0.9997603216963503,0.0008848763061458653,"[""n_regs increased: 210 -> 254"", ""load_instruction_count increased: 0 -> 32"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/bf16xint16_gemm--output/report.json
matrix,bf16xint16_gemm--projection,4,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/bf16xint16_gemm--projection/report.json
matrix,fp8_gemm--large,4,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/fp8_gemm--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/fp8_gemm--large/report.json
matrix,fp8_gemm--small,4,l1_to_l2,complete,2,0,1.6916666666666667,0.0,False,14.143999814987183,1.0000917626002679,0.0007184417017055411,"[""n_regs increased: 96 -> 231"", ""load_instruction_count increased: 0 -> 48"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/fp8_gemm--small/report.json
matrix,gather_gemv--large,4,l1_to_l2,complete,0,0,0.0,0.0,True,56.77504062652588,1.0000000090247827,0.00010146672332456141,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/gather_gemv--large/report.json
matrix,gather_gemv--small,4,l1_to_l2,complete,0,0,0.0,0.0,True,5.749120116233826,0.9995909301124039,0.001120383296710492,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/gather_gemv--small/report.json
matrix,gemm--asymmetric,4,l1_to_l2,complete,1,0,0.3395833333333333,0.0,False,39.27743911743164,1.0010291465509535,0.010926575846711084,"[""n_regs increased: 117 -> 128"", ""load_instruction_count increased: 0 -> 16"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/gemm--asymmetric/report.json
matrix,gemm--square,4,l1_to_l2,complete,0,0,0.003124999999999989,0.003124999999999989,True,27.426559925079346,0.9961863053462604,0.023936987303411872,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/gemm--square/report.json
matrix,int4_gemm--decode,4,l1_to_l2,complete,0,0,0.01928304036458331,0.01928304036458331,True,76.72319889068604,0.999966641516094,0.00045897744525635886,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/int4_gemm--decode/report.json
matrix,int4_gemm--prefill,4,l1_to_l2,complete,0,0,0.4170572916666666,0.4170572916666666,True,889.6793365478516,0.9999378966627818,0.00047249647813929485,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/int4_gemm--prefill/report.json
matrix,jagged_mean--large,4,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_mean--large/report.json
matrix,jagged_mean--small,4,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.15392005443573,0.9996275917132957,0.0004971452058708525,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_mean--small/report.json
matrix,jagged_softmax--large,4,l1_to_l2,complete,1,0,3.0301921871674193,0.08345951682709364,False,97.96544075012207,1.00019817182007,0.0019428542353432388,"[""n_regs increased: 36 -> 40"", ""load_instruction_count increased: 8 -> 26"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_softmax--large/report.json
matrix,jagged_softmax--small,4,l1_to_l2,complete,0,0,7.473543655459646e-07,7.473543655459646e-07,True,17.329920530319214,1.058132786485721,0.02513823515391267,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_softmax--small/report.json
matrix,jagged_sum--large,4,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_sum--large/report.json
matrix,jagged_sum--small,4,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.674880146980286,0.9997739987342749,0.00033471516746930163,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/jagged_sum--small/report.json
matrix,layer_norm--large,4,l1_to_l2,complete,0,0,0.0,0.0,True,96.11264228820801,0.9985748336350758,0.005032672080018674,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/layer_norm--large/report.json
matrix,layer_norm--small,4,l1_to_l2,complete,0,0,0.0,0.0,True,6.652160286903381,0.9993270656835777,0.0009627940789869172,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/layer_norm--small/report.json
matrix,low_mem_dropout--large,4,l1_to_l2,complete,0,0,0.29250000000000004,0.29250000000000004,True,198.39168548583984,1.0001451942016244,0.00037413154726595454,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/low_mem_dropout--large/report.json
matrix,low_mem_dropout--small,4,l1_to_l2,complete,0,0,0.29250000000000004,0.29250000000000004,True,1.5481600165367126,0.9969811499992266,0.004526783235926257,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/low_mem_dropout--small/report.json
matrix,softmax--large,4,l1_to_l2,complete,0,0,0.0,0.0,True,90.65343856811523,0.9982779918826834,0.00025409865548564614,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/softmax--large/report.json
matrix,softmax--small,4,l1_to_l2,complete,0,0,0.0,0.0,True,4.366720020771027,0.9998535043778435,0.0005866184604572666,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/softmax--small/report.json
matrix,sum--large,4,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/sum--large/report.json
matrix,sum--small,4,l1_to_l2,complete,1,0,1.009375,0.0,False,10.56704044342041,0.999737600731632,0.00042389758147143297,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/sum--small/report.json
matrix,template_attention--default,4,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/template_attention--default/report.json
matrix,vector_add--large,4,l1_to_l2,complete,0,0,0.0,0.0,True,261.22880935668945,1.000419951390278,0.0006716983403773913,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/vector_add--large/report.json
matrix,vector_add--small,4,l1_to_l2,complete,0,0,0.0,0.0,True,1.5296000242233276,0.9954191185219291,0.0041701733665834295,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/vector_add--small/report.json
matrix,vector_exp--large,4,l1_to_l2,complete,0,0,0.0,0.0,True,177.64928817749023,0.998279721486355,0.0008027254260677408,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/vector_exp--large/report.json
matrix,vector_exp--small,4,l1_to_l2,complete,0,0,0.0,0.0,True,1.483519971370697,0.9968414403828166,0.005170224682074953,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/matrix/vector_exp--small/report.json
tuolumne,bf16xint16_gemm--output,4,l1_to_l2,prepared,1,,0.19999999999999998,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/bf16xint16_gemm--output/report.json
tuolumne,bf16xint16_gemm--projection,4,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/bf16xint16_gemm--projection/report.json
tuolumne,fp8_gemm--large,4,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/fp8_gemm--large/report.json
tuolumne,fp8_gemm--small,4,l1_to_l2,validated,2,0,0.56,0.0,False,0,,,"[""n_regs increased: 60 -> 64"", ""n_spills increased: 0 -> 6"", ""load_instruction_count increased: 13 -> 24"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/fp8_gemm--small/report.json
tuolumne,gather_gemv--large,4,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/gather_gemv--large/report.json
tuolumne,gather_gemv--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/gather_gemv--small/report.json
tuolumne,gemm--asymmetric,4,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/gemm--asymmetric/report.json
tuolumne,gemm--square,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/gemm--square/report.json
tuolumne,int4_gemm--decode,4,l1_to_l2,validated,0,0,0.019999999999999997,0.019999999999999997,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/int4_gemm--decode/report.json
tuolumne,int4_gemm--prefill,4,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/int4_gemm--prefill/report.json
tuolumne,jagged_mean--large,4,l1_to_l2,prepared,0,,0.00011356377315636312,0.00011356377315636312,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_mean--large/report.json
tuolumne,jagged_mean--small,4,l1_to_l2,validated,0,0,0.00023907716215408522,0.00023907716215408522,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_mean--small/report.json
tuolumne,jagged_softmax--large,4,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_softmax--large/report.json
tuolumne,jagged_softmax--small,4,l1_to_l2,validated,0,0,7.971779899156984e-05,7.971779899156984e-05,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_softmax--small/report.json
tuolumne,jagged_sum--large,4,l1_to_l2,prepared,0,,0.00011356377315636312,0.00011356377315636312,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_sum--large/report.json
tuolumne,jagged_sum--small,4,l1_to_l2,validated,0,0,0.00023907716215408522,0.00023907716215408522,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/jagged_sum--small/report.json
tuolumne,layer_norm--large,4,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/layer_norm--large/report.json
tuolumne,layer_norm--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/layer_norm--small/report.json
tuolumne,low_mem_dropout--large,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/low_mem_dropout--large/report.json
tuolumne,low_mem_dropout--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/low_mem_dropout--small/report.json
tuolumne,softmax--large,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/softmax--large/report.json
tuolumne,softmax--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/softmax--small/report.json
