Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum,TCC_REQ_sum,TCC_HIT_sum,TCC_MISS_sum,FETCH_SIZE,WRITE_SIZE,DispatchNs,BeginNs,EndNs,CompleteNs
15,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,18,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69159.0000000000,64.0000000000,69431.0000000000,63150.0000000000,6281.0000000000,795.7500000000,4.0000000000,344910003533061,344910003847858,344910003939299,344910004001965
16,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,21,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69177.0000000000,64.0000000000,69398.0000000000,63122.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910004053985,344910004607974,344910004699774,344910004700930
17,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,22,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69164.0000000000,64.0000000000,69428.0000000000,63144.0000000000,6284.0000000000,795.7500000000,4.0000000000,344910004594789,344910004876496,344910004971377,344910005094074
18,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,23,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69152.0000000000,64.0000000000,69423.0000000000,63147.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910004869002,344910005693292,344910005784613,344910005784999
19,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,24,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69188.0000000000,64.0000000000,69419.0000000000,63133.0000000000,6286.0000000000,796.0000000000,4.0000000000,344910005682338,344910005959814,344910006054895,344910006155322
20,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,27,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69177.0000000000,64.0000000000,69398.0000000000,63122.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910006168582,344910006728770,344910006817851,344910006818818
21,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,28,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69158.0000000000,64.0000000000,69419.0000000000,63132.0000000000,6287.0000000000,796.0000000000,4.0000000000,344910006717207,344910007026892,344910007116853,344910007199711
22,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,29,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69152.0000000000,64.0000000000,69398.0000000000,63122.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910007016129,344910007717538,344910007809338,344910007808956
23,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,30,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69160.0000000000,64.0000000000,69428.0000000000,63144.0000000000,6284.0000000000,795.7500000000,4.0000000000,344910007706885,344910007991380,344910008082741,344910008183469
24,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,33,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69152.0000000000,64.0000000000,69398.0000000000,63122.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910008195990,344910008790596,344910008880237,344910008881065
25,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,34,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69152.0000000000,64.0000000000,69413.0000000000,63128.0000000000,6285.0000000000,795.7500000000,4.0000000000,344910008778954,344910009036158,344910009128079,344910009241538
26,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,35,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69202.0000000000,64.0000000000,69423.0000000000,63147.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910009027126,344910009733323,344910009823164,344910009822093
27,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,36,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69178.0000000000,64.0000000000,69422.0000000000,63136.0000000000,6286.0000000000,796.0000000000,4.0000000000,344910009722162,344910010043086,344910010131286,344910010181516
28,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,39,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69177.0000000000,64.0000000000,69398.0000000000,63122.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910010238986,344910010789461,344910010879382,344910010879662
29,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,40,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69177.0000000000,64.0000000000,69429.0000000000,63150.0000000000,6279.0000000000,796.0000000000,4.0000000000,344910010777481,344910011026303,344910011118544,344910011241385
30,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,41,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69152.0000000000,64.0000000000,69423.0000000000,63147.0000000000,6276.0000000000,794.7500000000,4.0000000000,344910011017013,344910011725829,344910011816109,344910011814769
31,"mvt_kernel(double const*, double const*, double const*, double*, double*, double, double, unsigned int) [clone .kd]",4,0,42,498691,498691,256,128,0,0,20,4,32,64,0x0,0x155555358a00,82176.0000000000,69160.0000000000,64.0000000000,69422.0000000000,63138.0000000000,6284.0000000000,795.7500000000,4.0000000000,344910011714728,344910011994831,344910012087071,344910012176132
