experiment,platform,case,stratification,candidate_id,mapping_id,sample_index,candidate_pool_index,sampling_origin,grammar,inner_tile_shape,inner_word,a_rows,address_expression_runs,xor_count,completed_profile_launches,J_area,peak_normalized_excess,Q:issue.g8.stream.load.32B,excess:issue.g8.stream.load.32B,Q:issue.g8.stream.load.64B,excess:issue.g8.stream.load.64B,Q:issue.g8.stream.load.128B,excess:issue.g8.stream.load.128B,Q:issue.g8.stream.load.256B,excess:issue.g8.stream.load.256B,Q:issue.g16.stream.load.32B,excess:issue.g16.stream.load.32B,Q:issue.g16.stream.load.64B,excess:issue.g16.stream.load.64B,Q:issue.g16.stream.load.128B,excess:issue.g16.stream.load.128B,Q:issue.g16.stream.load.256B,excess:issue.g16.stream.load.256B,Q:issue.g32.stream.load.32B,excess:issue.g32.stream.load.32B,Q:issue.g32.stream.load.64B,excess:issue.g32.stream.load.64B,Q:issue.g32.stream.load.128B,excess:issue.g32.stream.load.128B,Q:issue.g32.stream.load.256B,excess:issue.g32.stream.load.256B,Q:issue.g64.stream.load.32B,excess:issue.g64.stream.load.32B,Q:issue.g64.stream.load.64B,excess:issue.g64.stream.load.64B,Q:issue.g64.stream.load.128B,excess:issue.g64.stream.load.128B,Q:issue.g64.stream.load.256B,excess:issue.g64.stream.load.256B,Q:lane_window.t4.stream.load.32B,excess:lane_window.t4.stream.load.32B,Q:lane_window.t4.stream.load.64B,excess:lane_window.t4.stream.load.64B,Q:lane_window.t4.stream.load.128B,excess:lane_window.t4.stream.load.128B,Q:lane_window.t4.stream.load.256B,excess:lane_window.t4.stream.load.256B,Q:lane_window.t4.array.load.32B,excess:lane_window.t4.array.load.32B,Q:lane_window.t4.array.load.64B,excess:lane_window.t4.array.load.64B,Q:lane_window.t4.array.load.128B,excess:lane_window.t4.array.load.128B,Q:lane_window.t4.array.load.256B,excess:lane_window.t4.array.load.256B,Q:lane_window.t16.stream.load.32B,excess:lane_window.t16.stream.load.32B,Q:lane_window.t16.stream.load.64B,excess:lane_window.t16.stream.load.64B,Q:lane_window.t16.stream.load.128B,excess:lane_window.t16.stream.load.128B,Q:lane_window.t16.stream.load.256B,excess:lane_window.t16.stream.load.256B,Q:lane_window.t16.array.load.32B,excess:lane_window.t16.array.load.32B,Q:lane_window.t16.array.load.64B,excess:lane_window.t16.array.load.64B,Q:lane_window.t16.array.load.128B,excess:lane_window.t16.array.load.128B,Q:lane_window.t16.array.load.256B,excess:lane_window.t16.array.load.256B,Q:simd_window.t4.stream.load.32B,excess:simd_window.t4.stream.load.32B,Q:simd_window.t4.stream.load.64B,excess:simd_window.t4.stream.load.64B,Q:simd_window.t4.stream.load.128B,excess:simd_window.t4.stream.load.128B,Q:simd_window.t4.stream.load.256B,excess:simd_window.t4.stream.load.256B,Q:simd_window.t4.array.load.32B,excess:simd_window.t4.array.load.32B,Q:simd_window.t4.array.load.64B,excess:simd_window.t4.array.load.64B,Q:simd_window.t4.array.load.128B,excess:simd_window.t4.array.load.128B,Q:simd_window.t4.array.load.256B,excess:simd_window.t4.array.load.256B,Q:simd_window.t16.stream.load.32B,excess:simd_window.t16.stream.load.32B,Q:simd_window.t16.stream.load.64B,excess:simd_window.t16.stream.load.64B,Q:simd_window.t16.stream.load.128B,excess:simd_window.t16.stream.load.128B,Q:simd_window.t16.stream.load.256B,excess:simd_window.t16.stream.load.256B,Q:simd_window.t16.array.load.32B,excess:simd_window.t16.array.load.32B,Q:simd_window.t16.array.load.64B,excess:simd_window.t16.array.load.64B,Q:simd_window.t16.array.load.128B,excess:simd_window.t16.array.load.128B,Q:simd_window.t16.array.load.256B,excess:simd_window.t16.array.load.256B,Q:workgroup_window.t4.stream.load.32B,excess:workgroup_window.t4.stream.load.32B,Q:workgroup_window.t4.stream.load.64B,excess:workgroup_window.t4.stream.load.64B,Q:workgroup_window.t4.stream.load.128B,excess:workgroup_window.t4.stream.load.128B,Q:workgroup_window.t4.stream.load.256B,excess:workgroup_window.t4.stream.load.256B,Q:workgroup_window.t4.array.load.32B,excess:workgroup_window.t4.array.load.32B,Q:workgroup_window.t4.array.load.64B,excess:workgroup_window.t4.array.load.64B,Q:workgroup_window.t4.array.load.128B,excess:workgroup_window.t4.array.load.128B,Q:workgroup_window.t4.array.load.256B,excess:workgroup_window.t4.array.load.256B,Q:workgroup_window.t16.stream.load.32B,excess:workgroup_window.t16.stream.load.32B,Q:workgroup_window.t16.stream.load.64B,excess:workgroup_window.t16.stream.load.64B,Q:workgroup_window.t16.stream.load.128B,excess:workgroup_window.t16.stream.load.128B,Q:workgroup_window.t16.stream.load.256B,excess:workgroup_window.t16.stream.load.256B,Q:workgroup_window.t16.array.load.32B,excess:workgroup_window.t16.array.load.32B,Q:workgroup_window.t16.array.load.64B,excess:workgroup_window.t16.array.load.64B,Q:workgroup_window.t16.array.load.128B,excess:workgroup_window.t16.array.load.128B,Q:workgroup_window.t16.array.load.256B,excess:workgroup_window.t16.array.load.256B,Q:workgroup_step.stream.load.32B,excess:workgroup_step.stream.load.32B,Q:workgroup_step.stream.load.64B,excess:workgroup_step.stream.load.64B,Q:workgroup_step.stream.load.128B,excess:workgroup_step.stream.load.128B,Q:workgroup_step.stream.load.256B,excess:workgroup_step.stream.load.256B,Q:workgroup_step.array.load.32B,excess:workgroup_step.array.load.32B,Q:workgroup_step.array.load.64B,excess:workgroup_step.array.load.64B,Q:workgroup_step.array.load.128B,excess:workgroup_step.array.load.128B,Q:workgroup_step.array.load.256B,excess:workgroup_step.array.load.256B,Q:phase.lane.stream.load.32B,excess:phase.lane.stream.load.32B,Q:phase.lane.stream.load.64B,excess:phase.lane.stream.load.64B,Q:phase.lane.stream.load.128B,excess:phase.lane.stream.load.128B,Q:phase.lane.stream.load.256B,excess:phase.lane.stream.load.256B,Q:phase.lane.array.load.32B,excess:phase.lane.array.load.32B,Q:phase.lane.array.load.64B,excess:phase.lane.array.load.64B,Q:phase.lane.array.load.128B,excess:phase.lane.array.load.128B,Q:phase.lane.array.load.256B,excess:phase.lane.array.load.256B,Q:phase.simd.stream.load.32B,excess:phase.simd.stream.load.32B,Q:phase.simd.stream.load.64B,excess:phase.simd.stream.load.64B,Q:phase.simd.stream.load.128B,excess:phase.simd.stream.load.128B,Q:phase.simd.stream.load.256B,excess:phase.simd.stream.load.256B,Q:phase.simd.array.load.32B,excess:phase.simd.array.load.32B,Q:phase.simd.array.load.64B,excess:phase.simd.array.load.64B,Q:phase.simd.array.load.128B,excess:phase.simd.array.load.128B,Q:phase.simd.array.load.256B,excess:phase.simd.array.load.256B,Q:phase.workgroup.stream.load.32B,excess:phase.workgroup.stream.load.32B,Q:phase.workgroup.stream.load.64B,excess:phase.workgroup.stream.load.64B,Q:phase.workgroup.stream.load.128B,excess:phase.workgroup.stream.load.128B,Q:phase.workgroup.stream.load.256B,excess:phase.workgroup.stream.load.256B,Q:phase.workgroup.array.load.32B,excess:phase.workgroup.array.load.32B,Q:phase.workgroup.array.load.64B,excess:phase.workgroup.array.load.64B,Q:phase.workgroup.array.load.128B,excess:phase.workgroup.array.load.128B,Q:phase.workgroup.array.load.256B,excess:phase.workgroup.array.load.256B,first_level_read_events,hbm_read_bytes,l1_cache_line_accesses,l1_miss_demand_to_l2,l1_to_l2_read_requests,l1_to_l2_total_requests,l2_hits,l2_misses,l2_tag_requests,second_level_read_requests
1,tuolumne,softmax_bias,all,experiment1_candidate_6bf086fe2b52,mapping_0fadc8968e5d,1,1,row_major_anchor,canonical,"[1024, 256]",featurefeaturefeaturefeaturefeaturefeaturefeaturefeaturerowrowrowrowrowrowrowrowrowrow,"[1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512]",2,0,1,0.0,0.0,32768.0,0.0,32768.0,0.0,32768.0,0.0,32768.0,0.0,32768.0,0.0,16384.0,0.0,16384.0,0.0,16384.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,8192.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,32768.0,0.0,16384.0,0.0,8192.0,0.0,4096.0,0.0,131072.0,2116864.0,49152.0,16384.0,16384.0,32768.0,10646.0,24682.0,35328.0,18934.0
1,tuolumne,softmax_bias,all,experiment1_candidate_729685a8c46c,mapping_770cda11adc3,2,2,column_major_anchor,canonical,"[1024, 256]",rowrowrowrowrowrowrowrowrowrowfeaturefeaturefeaturefeaturefeaturefeaturefeaturefeature,"[1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072]",2,0,1,11.5,31.0,262144.0,3.5,262144.0,7.0,262144.0,14.0,262144.0,28.0,262144.0,3.5,262144.0,7.5,262144.0,15.0,262144.0,30.0,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.0,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,0.0,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,262144.0,3.5,262144.0,7.5,262144.0,15.5,262144.0,31.5,327680.0,7362624.0,294912.0,270336.0,270336.0,286720.0,223638.0,65661.5,289299.5,272884.0
