case,candidate_id,mapping_id,inner_tile_shape,inner_word,quotient_score,native_counter,native_unit,address_expression_runs,xor_count,completed_profile_launches,complete,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,lts__t_sectors_srcunit_tex_op_read.sum,lts__t_sectors_op_read_lookup_miss.sum,dram__bytes_read.sum,gpu__time_duration.sum,first_level_memory_accesses,first_level_memory_accesses_min,first_level_memory_accesses_max,l1_to_l2_read_traffic,l1_to_l2_read_traffic_min,l1_to_l2_read_traffic_max,l2_read_work,l2_read_work_min,l2_read_work_max,l2_read_misses,l2_read_misses_min,l2_read_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,global_load_requests,global_load_requests_min,global_load_requests_max,sectors_per_request,sectors_per_request_min,sectors_per_request_max,duration_ns,duration_ns_min,duration_ns_max
softmax_bias,counter_candidate_983e12424ba3,mapping_0fadc8968e5d,"[64, 256]",ffffffffrrrrrr,65536.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,2,0,3,True,98304.0,12288.0,65536.0,19355.0,6528.0,4560.0,98304.0,98304.0,98304.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,19355.0,16783.5,22423.5,6528.0,6400.0,6656.0,12288.0,12288.0,12288.0,8.0,8.0,8.0,4560.0,4544.0,4576.0
softmax_bias,counter_candidate_443095863b3d,mapping_d77b0c2a035b,"[64, 256]",rffffffffrrrrr,131072.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,3,0,3,True,163840.0,12288.0,76798.0,55833.0,1024128.0,4704.0,163840.0,163840.0,163840.0,76798.0,76714.0,77112.0,76798.0,76714.0,77112.0,55833.0,53127.0,59065.5,1024128.0,1011200.0,1026304.0,12288.0,12288.0,12288.0,13.333333333333334,13.333333333333334,13.333333333333334,4704.0,4688.0,4704.0
softmax_bias,counter_candidate_ab65a60b9248,mapping_7f716903c14c,"[64, 256]",rrrrrrffffffff,262144.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,3,0,3,True,294912.0,12288.0,249416.5,59135.0,1004800.0,5664.0,294912.0,294912.0,294912.0,249416.5,249353.0,249529.0,249416.5,249353.0,249529.0,59135.0,58162.0,60007.0,1004800.0,1003776.0,1020800.0,12288.0,12288.0,12288.0,24.0,24.0,24.0,5664.0,5632.0,5664.0
