case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
gesummv,random_layout_candidate_29483160a733,mapping_be7fc7e9c054,1,linear_inner,"[64, 64]",linear,"[2465, 3695, 601, 1270, 404, 2989, 302, 3681, 3483, 2801, 1352, 1933]","[38945, 58415, 9241, 19510, 6164, 47149, 4142, 58401, 55323, 44081, 21512, 30733, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,63,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342360.0,1342360.0,1342360.0,64.0,64.0,64.0,1342424.0,1342424.0,1342424.0,1344061.5,1344061.5,1344061.5,1344026.0,1344026.0,1344026.0,1278101.5,1278101.5,1278101.5,65960.5,65960.5,65960.5,8475904.0,8475904.0,8475904.0,4096.0,4096.0,4096.0,8480000.0,8480000.0,8480000.0,730408.0,730408.0,730408.0,11.609599889085437,11.609599889085437,11.609599889085437,95.0924914931081,95.0924914931081,95.0924914931081
gesummv,random_layout_candidate_eb4cb5d2c7ee,mapping_0a303208fda4,2,linear_inner,"[64, 16]",linear,"[488, 453, 886, 533, 266, 63, 824, 940, 561, 937]","[7208, 7173, 13366, 8213, 4106, 63, 12344, 14380, 8241, 14377, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,12,41,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1204944.0,1204944.0,1204944.0,64.0,64.0,64.0,1205008.0,1205008.0,1205008.0,1206705.0,1206705.0,1206705.0,1206634.0,1206634.0,1206634.0,1140743.0,1140743.0,1140743.0,65961.0,65961.0,65961.0,8476672.0,8476672.0,8476672.0,4096.0,4096.0,4096.0,8480768.0,8480768.0,8480768.0,666166.0,666166.0,666166.0,12.731508433855993,12.731508433855993,12.731508433855993,94.53370530231422,94.53370530231422,94.53370530231422
gesummv,random_layout_candidate_181251aac05f,mapping_9eda944da0b2,3,linear_inner,"[64, 1]",linear,"[21, 52, 59, 34, 13, 61]","[21, 52, 59, 34, 13, 61, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",65536.0,8,15,1,True,1572928.0,1572928.0,1572928.0,2097152.0,2097152.0,2097152.0,574464.0,574464.0,574464.0,64.0,64.0,64.0,574528.0,574528.0,574528.0,576068.0,576068.0,576068.0,576027.5,576027.5,576027.5,510120.5,510120.5,510120.5,65949.5,65949.5,65949.5,8474496.0,8474496.0,8474496.0,4096.0,4096.0,4096.0,8478592.0,8478592.0,8478592.0,546026.0,546026.0,546026.0,15.528286202486052,15.528286202486052,15.528286202486052,88.55086585360755,88.55086585360755,88.55086585360755
gesummv,random_layout_candidate_147c04e6afe2,mapping_6c99628efad5,4,linear_inner,"[64, 64]",linear,"[2470, 2241, 2406, 1178, 1822, 375, 2442, 3268, 1576, 1298, 2357, 991]","[38950, 35841, 37926, 18458, 28702, 5175, 38922, 52228, 24616, 20498, 36917, 15391, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,56,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342296.0,1342296.0,1342296.0,64.0,64.0,64.0,1342360.0,1342360.0,1342360.0,1343964.5,1343964.5,1343964.5,1343974.0,1343974.0,1343974.0,1278004.0,1278004.0,1278004.0,65962.0,65962.0,65962.0,8475776.0,8475776.0,8475776.0,4096.0,4096.0,4096.0,8479872.0,8479872.0,8479872.0,730587.0,730587.0,730587.0,11.608331480425578,11.608331480425578,11.608331480425578,95.09210236038274,95.09210236038274,95.09210236038274
gesummv,random_layout_candidate_04ce9ea64334,mapping_c952bfd03ae0,5,linear_inner,"[64, 4]",linear,"[48, 62, 4, 187, 69, 29, 180, 56]","[48, 62, 4, 2107, 1029, 29, 2100, 56, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",262144.0,10,20,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1106070.0,1106070.0,1106070.0,64.0,64.0,64.0,1106134.0,1106134.0,1106134.0,1107771.0,1107771.0,1107771.0,1107710.5,1107710.5,1107710.5,1041814.5,1041814.5,1041814.5,65957.0,65957.0,65957.0,8475328.0,8475328.0,8475328.0,4096.0,4096.0,4096.0,8479424.0,8479424.0,8479424.0,557505.0,557505.0,557505.0,15.210396330654081,15.210396330654081,15.210396330654081,94.04596622030351,94.04596622030351,94.04596622030351
gesummv,random_layout_candidate_412905dd3887,mapping_cb795c9acd51,6,linear_inner,"[64, 4]",linear,"[203, 43, 85, 109, 208, 15, 25, 200]","[3083, 43, 1045, 1069, 3088, 15, 25, 3080, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",262144.0,10,23,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1106064.0,1106064.0,1106064.0,64.0,64.0,64.0,1106128.0,1106128.0,1106128.0,1107789.0,1107789.0,1107789.0,1107723.5,1107723.5,1107723.5,1041823.5,1041823.5,1041823.5,65963.0,65963.0,65963.0,8475200.0,8475200.0,8475200.0,4096.0,4096.0,4096.0,8479296.0,8479296.0,8479296.0,593546.5,593546.5,593546.5,14.285279547069411,14.285279547069411,14.285279547069411,94.04550197860046,94.04550197860046,94.04550197860046
gesummv,random_layout_candidate_a8b3bd5a9637,mapping_35368f6ca4d2,7,linear_inner,"[64, 2]",linear,"[77, 2, 24, 123, 124, 23, 91]","[1037, 2, 24, 1083, 1084, 23, 1051, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",131072.0,9,20,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1089588.5,1089588.5,1089588.5,64.0,64.0,64.0,1089652.5,1089652.5,1089652.5,1091295.0,1091295.0,1091295.0,1091247.5,1091247.5,1091247.5,1025337.5,1025337.5,1025337.5,65956.0,65956.0,65956.0,8474368.0,8474368.0,8474368.0,4096.0,4096.0,4096.0,8478464.0,8478464.0,8478464.0,606363.0,606363.0,606363.0,13.983044383265376,13.983044383265376,13.983044383265376,93.95615749199456,93.95615749199456,93.95615749199456
gesummv,random_layout_candidate_a3f7e1c64f3f,mapping_971c2af36e2d,8,linear_inner,"[64, 1]",linear,"[43, 1, 34, 27, 39, 6]","[43, 1, 34, 27, 39, 6, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",65536.0,8,11,1,True,1572928.0,1572928.0,1572928.0,2097152.0,2097152.0,2097152.0,574464.0,574464.0,574464.0,64.0,64.0,64.0,574528.0,574528.0,574528.0,576087.0,576087.0,576087.0,576005.5,576005.5,576005.5,510122.5,510122.5,510122.5,65962.0,65962.0,65962.0,8473088.0,8473088.0,8473088.0,4096.0,4096.0,4096.0,8477184.0,8477184.0,8477184.0,549626.0,549626.0,549626.0,15.42320072554839,15.42320072554839,15.42320072554839,88.54955935475024,88.54955935475024,88.54955935475024
gesummv,random_layout_candidate_2fc8b9ca189f,mapping_c3ca68b48bd4,9,linear_inner,"[64, 64]",linear,"[161, 2443, 413, 2864, 4047, 1602, 816, 1065, 1468, 3704, 2996, 1926]","[2081, 38923, 6173, 45104, 64527, 25602, 12336, 16425, 22588, 58424, 47156, 30726, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,57,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1212792.0,1212792.0,1212792.0,64.0,64.0,64.0,1212856.0,1212856.0,1212856.0,1214523.0,1214523.0,1214523.0,1214439.5,1214439.5,1214439.5,1148550.5,1148550.5,1148550.5,65973.0,65973.0,65973.0,8476416.0,8476416.0,8476416.0,4096.0,4096.0,4096.0,8480512.0,8480512.0,8480512.0,722743.0,722743.0,722743.0,11.73431805385777,11.73431805385777,11.73431805385777,94.56814702171224,94.56814702171224,94.56814702171224
gesummv,random_layout_candidate_3c034e9bf5cb,mapping_9928348c241a,10,linear_inner,"[64, 64]",linear,"[54, 1931, 2790, 1678, 3686, 2331, 3583, 2083, 3758, 1275, 2658, 1462]","[54, 30731, 44070, 26638, 58406, 36891, 56383, 32803, 59438, 19515, 42018, 22582, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,68,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342368.0,1342368.0,1342368.0,64.0,64.0,64.0,1342432.0,1342432.0,1342432.0,1344082.5,1344082.5,1344082.5,1344043.5,1344043.5,1344043.5,1278134.5,1278134.5,1278134.5,65960.0,65960.0,65960.0,8477312.0,8477312.0,8477312.0,4096.0,4096.0,4096.0,8481408.0,8481408.0,8481408.0,706667.0,706667.0,706667.0,12.001352826347652,12.001352826347652,12.001352826347652,95.09273360531475,95.09273360531475,95.09273360531475
gesummv,random_layout_candidate_6bd718ebbb67,mapping_89f6ddfe3489,11,linear_inner,"[64, 8]",linear,"[428, 336, 128, 78, 287, 353, 6, 234, 379]","[6188, 5136, 2048, 1038, 4127, 5153, 6, 3114, 5179, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",524288.0,11,28,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1139036.0,1139036.0,1139036.0,64.0,64.0,64.0,1139100.0,1139100.0,1139100.0,1140779.5,1140779.5,1140779.5,1140697.0,1140697.0,1140697.0,1074799.0,1074799.0,1074799.0,65974.5,65974.5,65974.5,8476032.0,8476032.0,8476032.0,4096.0,4096.0,4096.0,8480128.0,8480128.0,8480128.0,641946.5,641946.5,641946.5,13.210023152532942,13.210023152532942,13.210023152532942,94.21663828704112,94.21663828704112,94.21663828704112
