case,candidate_id,mapping_id,inner_tile_shape,inner_word,quotient_score,native_counter,native_unit,address_expression_runs,xor_count,completed_profile_launches,complete,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,lts__t_sectors_srcunit_tex_op_read.sum,lts__t_sectors_op_read_lookup_miss.sum,dram__bytes_read.sum,gpu__time_duration.sum,first_level_memory_accesses,first_level_memory_accesses_min,first_level_memory_accesses_max,l1_to_l2_read_traffic,l1_to_l2_read_traffic_min,l1_to_l2_read_traffic_max,l2_read_work,l2_read_work_min,l2_read_work_max,l2_read_misses,l2_read_misses_min,l2_read_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,global_load_requests,global_load_requests_min,global_load_requests_max,sectors_per_request,sectors_per_request_min,sectors_per_request_max,duration_ns,duration_ns_min,duration_ns_max
gemv,counter_candidate_3905b57d523f,mapping_006423de7947,"[64, 64]",rrrrrrcccccc,262144.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,3,0,3,True,278528.0,49152.0,133011.0,137716.0,2663040.0,524384.0,278528.0,278528.0,278528.0,133011.0,133010.0,133012.0,133011.0,133010.0,133012.0,137716.0,137511.0,137832.0,2663040.0,2659584.0,2683264.0,49152.0,49152.0,49152.0,5.666666666666667,5.666666666666667,5.666666666666667,524384.0,524368.0,525040.0
gemv,counter_candidate_17bdf2dd6a6b,mapping_b035d0be6f95,"[64, 64]",crrrrrrccccc,524288.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,4,0,3,True,540672.0,49152.0,132996.5,49712.0,415488.0,324144.0,540672.0,540672.0,540672.0,132996.5,132995.0,132998.0,132996.5,132995.0,132998.0,49712.0,49433.0,49817.5,415488.0,407040.0,423296.0,49152.0,49152.0,49152.0,11.0,11.0,11.0,324144.0,322368.0,326784.0
gemv,counter_candidate_50b4dfb9d99d,mapping_0ac2dcc7b3fb,"[64, 64]",ccrrrrrrcccc,1048576.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,4,0,3,True,1064960.0,49152.0,132928.0,49204.0,401536.0,264416.0,1064960.0,1064960.0,1064960.0,132928.0,132912.0,132930.0,132928.0,132912.0,132930.0,49204.0,49185.5,49735.5,401536.0,401536.0,416512.0,49152.0,49152.0,49152.0,21.666666666666668,21.666666666666668,21.666666666666668,264416.0,264016.0,264672.0
