case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
gesummv,random_layout_candidate_29483160a733,mapping_be7fc7e9c054,1,linear_inner,"[64, 64]",linear,"[2465, 3695, 601, 1270, 404, 2989, 302, 3681, 3483, 2801, 1352, 1933]","[38945, 58415, 9241, 19510, 6164, 47149, 4142, 58401, 55323, 44081, 21512, 30733, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,63,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342368.0,1342368.0,1342368.0,64.0,64.0,64.0,1342432.0,1342432.0,1342432.0,1344102.0,1344102.0,1344102.0,1344025.5,1344025.5,1344025.5,1278141.5,1278141.5,1278141.5,65960.0,65960.0,65960.0,8477440.0,8477440.0,8477440.0,4096.0,4096.0,4096.0,8481536.0,8481536.0,8481536.0,728647.5,728647.5,728647.5,11.637752948469279,11.637752948469279,11.637752948469279,95.0925971392497,95.0925971392497,95.0925971392497
gesummv,random_layout_candidate_eb4cb5d2c7ee,mapping_0a303208fda4,2,linear_inner,"[64, 16]",linear,"[488, 453, 886, 533, 266, 63, 824, 940, 561, 937]","[7208, 7173, 13366, 8213, 4106, 63, 12344, 14380, 8241, 14377, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,12,41,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1204968.0,1204968.0,1204968.0,64.0,64.0,64.0,1205032.0,1205032.0,1205032.0,1206679.5,1206679.5,1206679.5,1206614.5,1206614.5,1206614.5,1140718.0,1140718.0,1140718.0,65961.0,65961.0,65961.0,8477312.0,8477312.0,8477312.0,4096.0,4096.0,4096.0,8481408.0,8481408.0,8481408.0,665206.5,665206.5,665206.5,12.749654016372112,12.749654016372112,12.749654016372112,94.53373128118758,94.53373128118758,94.53373128118758
gesummv,random_layout_candidate_181251aac05f,mapping_9eda944da0b2,3,linear_inner,"[64, 1]",linear,"[21, 52, 59, 34, 13, 61]","[21, 52, 59, 34, 13, 61, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",131072.0,8,15,1,True,1572928.0,1572928.0,1572928.0,2097152.0,2097152.0,2097152.0,574496.0,574496.0,574496.0,64.0,64.0,64.0,574560.0,574560.0,574560.0,576107.5,576107.5,576107.5,576104.5,576104.5,576104.5,510155.0,510155.0,510155.0,65952.0,65952.0,65952.0,8472960.0,8472960.0,8472960.0,4096.0,4096.0,4096.0,8477056.0,8477056.0,8477056.0,544466.0,544466.0,544466.0,15.569721537684027,15.569721537684027,15.569721537684027,88.55188491736291,88.55188491736291,88.55188491736291
gesummv,random_layout_candidate_147c04e6afe2,mapping_6c99628efad5,4,linear_inner,"[64, 64]",linear,"[2470, 2241, 2406, 1178, 1822, 375, 2442, 3268, 1576, 1298, 2357, 991]","[38950, 35841, 37926, 18458, 28702, 5175, 38922, 52228, 24616, 20498, 36917, 15391, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,56,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342264.0,1342264.0,1342264.0,64.0,64.0,64.0,1342328.0,1342328.0,1342328.0,1343991.5,1343991.5,1343991.5,1343976.5,1343976.5,1343976.5,1278030.5,1278030.5,1278030.5,65960.5,65960.5,65960.5,8475776.0,8475776.0,8475776.0,4096.0,4096.0,4096.0,8479872.0,8479872.0,8479872.0,728807.0,728807.0,728807.0,11.633337912739346,11.633337912739346,11.633337912739346,95.09228654549916,95.09228654549916,95.09228654549916
gesummv,random_layout_candidate_04ce9ea64334,mapping_c952bfd03ae0,5,linear_inner,"[64, 4]",linear,"[48, 62, 4, 187, 69, 29, 180, 56]","[48, 62, 4, 2107, 1029, 29, 2100, 56, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",524288.0,10,20,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1106064.0,1106064.0,1106064.0,64.0,64.0,64.0,1106128.0,1106128.0,1106128.0,1107789.0,1107789.0,1107789.0,1107720.5,1107720.5,1107720.5,1041818.0,1041818.0,1041818.0,65968.0,65968.0,65968.0,8475264.0,8475264.0,8475264.0,4096.0,4096.0,4096.0,8479360.0,8479360.0,8479360.0,557386.0,557386.0,557386.0,15.212265953386986,15.212265953386986,15.212265953386986,94.0449957546644,94.0449957546644,94.0449957546644
gesummv,random_layout_candidate_412905dd3887,mapping_cb795c9acd51,6,linear_inner,"[64, 4]",linear,"[203, 43, 85, 109, 208, 15, 25, 200]","[3083, 43, 1045, 1069, 3088, 15, 25, 3080, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",524288.0,10,23,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1106076.0,1106076.0,1106076.0,64.0,64.0,64.0,1106140.0,1106140.0,1106140.0,1107797.5,1107797.5,1107797.5,1107727.0,1107727.0,1107727.0,1041837.0,1041837.0,1041837.0,65961.5,65961.5,65961.5,8475264.0,8475264.0,8475264.0,4096.0,4096.0,4096.0,8479360.0,8479360.0,8479360.0,591626.5,591626.5,591626.5,14.32862722891105,14.32862722891105,14.32862722891105,94.04570994781866,94.04570994781866,94.04570994781866
gesummv,random_layout_candidate_a8b3bd5a9637,mapping_35368f6ca4d2,7,linear_inner,"[64, 2]",linear,"[77, 2, 24, 123, 124, 23, 91]","[1037, 2, 24, 1083, 1084, 23, 1051, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",262144.0,9,20,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1089590.0,1089590.0,1089590.0,64.0,64.0,64.0,1089654.0,1089654.0,1089654.0,1091298.0,1091298.0,1091298.0,1091230.5,1091230.5,1091230.5,1025341.5,1025341.5,1025341.5,65957.0,65957.0,65957.0,8474688.0,8474688.0,8474688.0,4096.0,4096.0,4096.0,8478784.0,8478784.0,8478784.0,605046.5,605046.5,605046.5,14.015135444283574,14.015135444283574,14.015135444283574,93.95612677865282,93.95612677865282,93.95612677865282
gesummv,random_layout_candidate_a3f7e1c64f3f,mapping_971c2af36e2d,8,linear_inner,"[64, 1]",linear,"[43, 1, 34, 27, 39, 6]","[43, 1, 34, 27, 39, 6, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",131072.0,8,11,1,True,1572928.0,1572928.0,1572928.0,2097152.0,2097152.0,2097152.0,574432.0,574432.0,574432.0,64.0,64.0,64.0,574496.0,574496.0,574496.0,576152.5,576152.5,576152.5,575979.5,575979.5,575979.5,510187.0,510187.0,510187.0,65955.0,65955.0,65955.0,8472832.0,8472832.0,8472832.0,4096.0,4096.0,4096.0,8476928.0,8476928.0,8476928.0,548405.5,548405.5,548405.5,15.45869269749762,15.45869269749762,15.45869269749762,88.5512911386857,88.5512911386857,88.5512911386857
gesummv,random_layout_candidate_2fc8b9ca189f,mapping_c3ca68b48bd4,9,linear_inner,"[64, 64]",linear,"[161, 2443, 413, 2864, 4047, 1602, 816, 1065, 1468, 3704, 2996, 1926]","[2081, 38923, 6173, 45104, 64527, 25602, 12336, 16425, 22588, 58424, 47156, 30726, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,57,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1212800.0,1212800.0,1212800.0,64.0,64.0,64.0,1212864.0,1212864.0,1212864.0,1214528.0,1214528.0,1214528.0,1214466.5,1214466.5,1214466.5,1148553.5,1148553.5,1148553.5,65973.5,65973.5,65973.5,8475648.0,8475648.0,8475648.0,4096.0,4096.0,4096.0,8479744.0,8479744.0,8479744.0,721427.5,721427.5,721427.5,11.755255404666327,11.755255404666327,11.755255404666327,94.56795551476456,94.56795551476456,94.56795551476456
gesummv,random_layout_candidate_3c034e9bf5cb,mapping_9928348c241a,10,linear_inner,"[64, 64]",linear,"[54, 1931, 2790, 1678, 3686, 2331, 3583, 2083, 3758, 1275, 2658, 1462]","[54, 30731, 44070, 26638, 58406, 36891, 56383, 32803, 59438, 19515, 42018, 22582, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,68,1,True,2097216.0,2097216.0,2097216.0,2097152.0,2097152.0,2097152.0,1342328.0,1342328.0,1342328.0,64.0,64.0,64.0,1342392.0,1342392.0,1342392.0,1343989.0,1343989.0,1343989.0,1344012.0,1344012.0,1344012.0,1278029.0,1278029.0,1278029.0,65960.5,65960.5,65960.5,8475648.0,8475648.0,8475648.0,4096.0,4096.0,4096.0,8479744.0,8479744.0,8479744.0,705247.0,705247.0,705247.0,12.025765016246904,12.025765016246904,12.025765016246904,95.09237761401901,95.09237761401901,95.09237761401901
