case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
gemv,random_layout_candidate_71dc15eef364,mapping_be7fc7e9c054,1,linear_inner,"[64, 64]",linear,"[2465, 3695, 601, 1270, 404, 2989, 302, 3681, 3483, 2801, 1352, 1933]","[38945, 58415, 9241, 19510, 6164, 47149, 4142, 58401, 55323, 44081, 21512, 30733, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,63,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,36864.0,36864.0,36864.0,64.0,64.0,64.0,36928.0,36928.0,36928.0,38418.5,38418.5,38418.5,38474.5,38474.5,38474.5,5235.5,5235.5,5235.5,33183.0,33183.0,33183.0,4277504.0,4277504.0,4277504.0,4096.0,4096.0,4096.0,4281600.0,4281600.0,4281600.0,477122.5,477122.5,477122.5,8.973796286849337,8.973796286849337,8.973796286849337,13.627903935392407,13.627903935392407,13.627903935392407
gemv,random_layout_candidate_ea03340b7250,mapping_0a303208fda4,2,linear_inner,"[64, 16]",linear,"[488, 453, 886, 533, 266, 63, 824, 940, 561, 937]","[7208, 7173, 13366, 8213, 4106, 63, 12344, 14380, 8241, 14377, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,12,41,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,33728.0,33728.0,33728.0,64.0,64.0,64.0,33792.0,33792.0,33792.0,35427.0,35427.0,35427.0,35318.0,35318.0,35318.0,2228.0,2228.0,2228.0,33199.0,33199.0,33199.0,4278080.0,4278080.0,4278080.0,4096.0,4096.0,4096.0,4282176.0,4282176.0,4282176.0,440742.5,440742.5,440742.5,9.715833913370584,9.715833913370584,9.715833913370584,6.288811109856611,6.288811109856611,6.288811109856611
gemv,random_layout_candidate_e1c75290a60f,mapping_9eda944da0b2,3,linear_inner,"[64, 1]",linear,"[21, 52, 59, 34, 13, 61]","[21, 52, 59, 34, 13, 61, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",65536.0,8,15,1,True,524352.0,524352.0,524352.0,1048576.0,1048576.0,1048576.0,32768.0,32768.0,32768.0,64.0,64.0,64.0,32832.0,32832.0,32832.0,34414.0,34414.0,34414.0,34349.0,34349.0,34349.0,1243.0,1243.0,1243.0,33171.0,33171.0,33171.0,4277440.0,4277440.0,4277440.0,4096.0,4096.0,4096.0,4281536.0,4281536.0,4281536.0,481823.0,481823.0,481823.0,8.88611984452654,8.88611984452654,8.88611984452654,3.6111153174938684,3.6111153174938684,3.6111153174938684
gemv,random_layout_candidate_286766ba48e3,mapping_6c99628efad5,4,linear_inner,"[64, 64]",linear,"[2470, 2241, 2406, 1178, 1822, 375, 2442, 3268, 1576, 1298, 2357, 991]","[38950, 35841, 37926, 18458, 28702, 5175, 38922, 52228, 24616, 20498, 36917, 15391, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,56,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,36672.0,36672.0,36672.0,64.0,64.0,64.0,36736.0,36736.0,36736.0,38364.0,38364.0,38364.0,38315.0,38315.0,38315.0,5174.0,5174.0,5174.0,33174.0,33174.0,33174.0,4278848.0,4278848.0,4278848.0,4096.0,4096.0,4096.0,4282944.0,4282944.0,4282944.0,477282.5,477282.5,477282.5,8.97387194089977,8.97387194089977,8.97387194089977,13.492229069360503,13.492229069360503,13.492229069360503
gemv,random_layout_candidate_3677c8a9a781,mapping_c952bfd03ae0,5,linear_inner,"[64, 4]",linear,"[48, 62, 4, 187, 69, 29, 180, 56]","[48, 62, 4, 2107, 1029, 29, 2100, 56, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",262144.0,10,20,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,32956.0,32956.0,32956.0,64.0,64.0,64.0,33020.0,33020.0,33020.0,34638.0,34638.0,34638.0,34556.0,34556.0,34556.0,1450.0,1450.0,1450.0,33192.5,33192.5,33192.5,4278016.0,4278016.0,4278016.0,4096.0,4096.0,4096.0,4282112.0,4282112.0,4282112.0,386262.5,386262.5,386262.5,11.084219653695978,11.084219653695978,11.084219653695978,4.186154022211429,4.186154022211429,4.186154022211429
gemv,random_layout_candidate_0beed639bf0a,mapping_cb795c9acd51,6,linear_inner,"[64, 4]",linear,"[203, 43, 85, 109, 208, 15, 25, 200]","[3083, 43, 1045, 1069, 3088, 15, 25, 3080, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",262144.0,10,23,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,32964.0,32964.0,32964.0,64.0,64.0,64.0,33028.0,33028.0,33028.0,34631.0,34631.0,34631.0,34567.5,34567.5,34567.5,1454.0,1454.0,1454.0,33171.0,33171.0,33171.0,4278592.0,4278592.0,4278592.0,4096.0,4096.0,4096.0,4282688.0,4282688.0,4282688.0,423442.0,423442.0,423442.0,10.113536210390087,10.113536210390087,10.113536210390087,4.19855094598668,4.19855094598668,4.19855094598668
gemv,random_layout_candidate_89f841e4651d,mapping_35368f6ca4d2,7,linear_inner,"[64, 2]",linear,"[77, 2, 24, 123, 124, 23, 91]","[1037, 2, 24, 1083, 1084, 23, 1051, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",131072.0,9,20,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,32848.0,32848.0,32848.0,64.0,64.0,64.0,32912.0,32912.0,32912.0,34509.5,34509.5,34509.5,34444.0,34444.0,34444.0,1331.5,1331.5,1331.5,33180.0,33180.0,33180.0,4278720.0,4278720.0,4278720.0,4096.0,4096.0,4096.0,4282816.0,4282816.0,4282816.0,469362.5,469362.5,469362.5,9.126796308805872,9.126796308805872,9.126796308805872,3.8583019866895922,3.8583019866895922,3.8583019866895922
gemv,random_layout_candidate_298542b6300c,mapping_971c2af36e2d,8,linear_inner,"[64, 1]",linear,"[43, 1, 34, 27, 39, 6]","[43, 1, 34, 27, 39, 6, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",65536.0,8,11,1,True,524352.0,524352.0,524352.0,1048576.0,1048576.0,1048576.0,32768.0,32768.0,32768.0,64.0,64.0,64.0,32832.0,32832.0,32832.0,34423.5,34423.5,34423.5,34348.0,34348.0,34348.0,1241.5,1241.5,1241.5,33181.5,33181.5,33181.5,4276288.0,4276288.0,4276288.0,4096.0,4096.0,4096.0,4280384.0,4280384.0,4280384.0,489123.0,489123.0,489123.0,8.748879936089367,8.748879936089367,8.748879936089367,3.6053956993551055,3.6053956993551055,3.6053956993551055
gemv,random_layout_candidate_005c95cdfb6b,mapping_c3ca68b48bd4,9,linear_inner,"[64, 64]",linear,"[161, 2443, 413, 2864, 4047, 1602, 816, 1065, 1468, 3704, 2996, 1926]","[2081, 38923, 6173, 45104, 64527, 25602, 12336, 16425, 22588, 58424, 47156, 30726, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,57,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,36288.0,36288.0,36288.0,64.0,64.0,64.0,36352.0,36352.0,36352.0,37948.0,37948.0,37948.0,37851.0,37851.0,37851.0,4758.0,4758.0,4758.0,33186.0,33186.0,33186.0,4277504.0,4277504.0,4277504.0,4096.0,4096.0,4096.0,4281600.0,4281600.0,4281600.0,495483.0,495483.0,495483.0,8.642543416628488,8.642543416628488,8.642543416628488,12.5382104000244,12.5382104000244,12.5382104000244
gemv,random_layout_candidate_2224d2146961,mapping_9928348c241a,10,linear_inner,"[64, 64]",linear,"[54, 1931, 2790, 1678, 3686, 2331, 3583, 2083, 3758, 1275, 2658, 1462]","[54, 30731, 44070, 26638, 58406, 36891, 56383, 32803, 59438, 19515, 42018, 22582, 65536, 131072, 262144, 524288, 64, 128, 256, 512]",1048576.0,14,68,1,True,1048640.0,1048640.0,1048640.0,1048576.0,1048576.0,1048576.0,36864.0,36864.0,36864.0,64.0,64.0,64.0,36928.0,36928.0,36928.0,38491.5,38491.5,38491.5,38346.5,38346.5,38346.5,5299.5,5299.5,5299.5,33186.0,33186.0,33186.0,4277632.0,4277632.0,4277632.0,4096.0,4096.0,4096.0,4281728.0,4281728.0,4281728.0,444203.0,444203.0,444203.0,9.63840406300723,9.63840406300723,9.63840406300723,13.768127572306204,13.768127572306204,13.768127572306204
