case,candidate_id,mapping_id,inner_tile_shape,inner_word,quotient_score,native_counter,native_unit,address_expression_runs,xor_count,completed_profile_launches,complete,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,lts__t_sectors_srcunit_tex_op_read.sum,lts__t_sectors_op_read_lookup_miss.sum,dram__bytes_read.sum,gpu__time_duration.sum,first_level_memory_accesses,first_level_memory_accesses_min,first_level_memory_accesses_max,l1_to_l2_read_traffic,l1_to_l2_read_traffic_min,l1_to_l2_read_traffic_max,l2_read_work,l2_read_work_min,l2_read_work_max,l2_read_misses,l2_read_misses_min,l2_read_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,global_load_requests,global_load_requests_min,global_load_requests_max,sectors_per_request,sectors_per_request_min,sectors_per_request_max,duration_ns,duration_ns_min,duration_ns_max
bias_relu,counter_candidate_d6aa0044edb3,mapping_0899bb1953bc,[256],ffffffff,262144.0,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,32-byte global-load L1TEX sector,1,0,3,True,393216.0,49152.0,140714.0,106491.0,1809024.0,5344.0,393216.0,393216.0,393216.0,140714.0,140530.0,140730.0,140714.0,140530.0,140730.0,106491.0,106309.0,107503.0,1809024.0,1805440.0,1845120.0,49152.0,49152.0,49152.0,8.0,8.0,8.0,5344.0,5344.0,5344.0
