case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
bias_relu,random_layout_candidate_0ad4502a5919,mapping_98694817a22e,1,linear_inner,[256],linear,"[193, 24, 158, 204, 64, 252, 232, 136]","[193, 24, 158, 204, 64, 252, 232, 136, 256, 512]",131072.0,9,19,1,True,1179648.0,1179648.0,1179648.0,1310720.0,1310720.0,1310720.0,34868.0,34868.0,34868.0,65536.0,65536.0,65536.0,100404.0,100404.0,100404.0,102736.5,102736.5,102736.5,37211.5,37211.5,37211.5,36992.0,36992.0,36992.0,65744.0,65744.0,65744.0,4227584.0,4227584.0,4227584.0,4194304.0,4194304.0,4194304.0,8421888.0,8421888.0,8421888.0,3500.0,3500.0,3500.0,2406.3684430512017,2406.3684430512017,2406.3684430512017,36.007202893800496,36.007202893800496,36.007202893800496
bias_relu,random_layout_candidate_6530c262b5fb,mapping_ed14972e17d5,2,linear_inner,[64],linear,"[20, 45, 55, 4, 12, 58]","[20, 45, 55, 4, 12, 58, 64, 128, 256, 512]",32768.0,7,12,1,True,655360.0,655360.0,655360.0,1310720.0,1310720.0,1310720.0,34864.0,34864.0,34864.0,65536.0,65536.0,65536.0,100400.0,100400.0,100400.0,102511.5,102511.5,102511.5,36959.0,36959.0,36959.0,36762.0,36762.0,36762.0,65744.0,65744.0,65744.0,4226368.0,4226368.0,4226368.0,4194304.0,4194304.0,4194304.0,8420672.0,8420672.0,8420672.0,3360.0,3360.0,3360.0,2506.1714285714284,2506.1714285714284,2506.1714285714284,35.86134238682935,35.86134238682935,35.86134238682935
bias_relu,random_layout_candidate_0164fd79918f,mapping_3851d0b2d24a,3,linear_inner,[64],linear,"[52, 59, 34, 13, 61, 51]","[52, 59, 34, 13, 61, 51, 64, 128, 256, 512]",32768.0,7,16,1,True,393216.0,393216.0,393216.0,1310720.0,1310720.0,1310720.0,34884.0,34884.0,34884.0,65536.0,65536.0,65536.0,100420.0,100420.0,100420.0,102498.5,102498.5,102498.5,36975.5,36975.5,36975.5,36762.0,36762.0,36762.0,65737.0,65737.0,65737.0,4226880.0,4226880.0,4226880.0,4194304.0,4194304.0,4194304.0,8421184.0,8421184.0,8421184.0,3340.5,3340.5,3340.5,2520.9822170602656,2520.9822170602656,2520.9822170602656,35.865715763080615,35.865715763080615,35.865715763080615
bias_relu,random_layout_candidate_42ebe2d3c317,mapping_f876f7b098c5,4,linear_inner,[128],linear,"[87, 50, 107, 90, 67, 35, 66]","[87, 50, 107, 90, 67, 35, 66, 128, 256, 512]",65536.0,8,18,1,True,393216.0,393216.0,393216.0,1310720.0,1310720.0,1310720.0,34860.0,34860.0,34860.0,65536.0,65536.0,65536.0,100396.0,100396.0,100396.0,102731.0,102731.0,102731.0,37214.0,37214.0,37214.0,36988.0,36988.0,36988.0,65743.5,65743.5,65743.5,4227904.0,4227904.0,4227904.0,4194304.0,4194304.0,4194304.0,8422208.0,8422208.0,8422208.0,3520.0,3520.0,3520.0,2392.6363636363635,2392.6363636363635,2392.6363636363635,36.004711336894175,36.004711336894175,36.004711336894175
bias_relu,random_layout_candidate_92246c827afe,mapping_da0b3f9e7c01,5,linear_inner,[64],linear,"[15, 1, 46, 17, 7, 45]","[15, 1, 46, 17, 7, 45, 64, 128, 256, 512]",32768.0,7,12,1,True,655360.0,655360.0,655360.0,1310720.0,1310720.0,1310720.0,34856.0,34856.0,34856.0,65536.0,65536.0,65536.0,100392.0,100392.0,100392.0,102499.0,102499.0,102499.0,36963.5,36963.5,36963.5,36762.0,36762.0,36762.0,65739.0,65739.0,65739.0,4226304.0,4226304.0,4226304.0,4194304.0,4194304.0,4194304.0,8420608.0,8420608.0,8420608.0,3360.0,3360.0,3360.0,2506.190476190476,2506.190476190476,2506.190476190476,35.86571577673588,35.86571577673588,35.86571577673588
bias_relu,random_layout_candidate_65181a1cd628,mapping_7ed33b375eb3,6,linear_inner,[64],linear,"[3, 6, 50, 9, 54, 44]","[3, 6, 50, 9, 54, 44, 64, 128, 256, 512]",32768.0,7,10,1,True,655360.0,655360.0,655360.0,1310720.0,1310720.0,1310720.0,34864.0,34864.0,34864.0,65536.0,65536.0,65536.0,100400.0,100400.0,100400.0,102499.5,102499.5,102499.5,36954.5,36954.5,36954.5,36762.0,36762.0,36762.0,65737.5,65737.5,65737.5,4226304.0,4226304.0,4226304.0,4194304.0,4194304.0,4194304.0,8420608.0,8420608.0,8420608.0,3360.0,3360.0,3360.0,2506.247619047619,2506.247619047619,2506.247619047619,35.86449111082629,35.86449111082629,35.86449111082629
bias_relu,random_layout_candidate_a778c7b1f603,mapping_df9387da824b,7,linear_inner,[64],linear,"[11, 45, 7, 30, 13, 46]","[11, 45, 7, 30, 13, 46, 64, 128, 256, 512]",32768.0,7,15,1,True,655360.0,655360.0,655360.0,1310720.0,1310720.0,1310720.0,34864.0,34864.0,34864.0,65536.0,65536.0,65536.0,100400.0,100400.0,100400.0,102632.5,102632.5,102632.5,37090.0,37090.0,37090.0,36890.0,36890.0,36890.0,65743.0,65743.0,65743.0,4227520.0,4227520.0,4227520.0,4194304.0,4194304.0,4194304.0,8421824.0,8421824.0,8421824.0,3480.0,3480.0,3480.0,2419.9356321839077,2419.9356321839077,2419.9356321839077,35.94325467194107,35.94325467194107,35.94325467194107
bias_relu,random_layout_candidate_41633b45615d,mapping_3d7cda3b7716,8,linear_inner,[32],linear,"[13, 5, 1, 16, 14]","[13, 5, 1, 16, 14, 32, 64, 128, 256, 512]",32768.0,6,5,1,True,393216.0,393216.0,393216.0,1310720.0,1310720.0,1310720.0,34872.0,34872.0,34872.0,65536.0,65536.0,65536.0,100408.0,100408.0,100408.0,102388.5,102388.5,102388.5,36845.5,36845.5,36845.5,36656.0,36656.0,36656.0,65733.0,65733.0,65733.0,4226304.0,4226304.0,4226304.0,4194304.0,4194304.0,4194304.0,8420608.0,8420608.0,8420608.0,3240.0,3240.0,3240.0,2598.9135802469136,2598.9135802469136,2598.9135802469136,35.80089560924727,35.80089560924727,35.80089560924727
bias_relu,random_layout_candidate_4ea2e6743fef,mapping_aff00d0c8e8a,9,linear_inner,[32],linear,"[27, 5, 10, 16, 8]","[27, 5, 10, 16, 8, 32, 64, 128, 256, 512]",32768.0,6,5,1,True,393216.0,393216.0,393216.0,1310720.0,1310720.0,1310720.0,34880.0,34880.0,34880.0,65536.0,65536.0,65536.0,100416.0,100416.0,100416.0,102372.0,102372.0,102372.0,36834.0,36834.0,36834.0,36640.0,36640.0,36640.0,65732.0,65732.0,65732.0,4225408.0,4225408.0,4225408.0,4194304.0,4194304.0,4194304.0,8419712.0,8419712.0,8419712.0,3400.0,3400.0,3400.0,2476.3858823529413,2476.3858823529413,2476.3858823529413,35.790162590170404,35.790162590170404,35.790162590170404
bias_relu,random_layout_candidate_f112d244a3f1,mapping_5197c428ef30,10,linear_inner,[32],linear,"[20, 11, 12, 26, 21]","[20, 11, 12, 26, 21, 32, 64, 128, 256, 512]",32768.0,6,8,1,True,393216.0,393216.0,393216.0,1310720.0,1310720.0,1310720.0,34880.0,34880.0,34880.0,65536.0,65536.0,65536.0,100416.0,100416.0,100416.0,102366.5,102366.5,102366.5,36844.0,36844.0,36844.0,36636.0,36636.0,36636.0,65731.0,65731.0,65731.0,4225280.0,4225280.0,4225280.0,4194304.0,4194304.0,4194304.0,8419584.0,8419584.0,8419584.0,3400.0,3400.0,3400.0,2476.404705882353,2476.404705882353,2476.404705882353,35.78922678626467,35.78922678626467,35.78922678626467
