case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
stencil5,random_layout_candidate_b8902d38921a,mapping_e24458749afe,1,linear_inner,"[64, 64]",linear,"[2465, 3695, 601, 1270, 404, 2989, 302, 3681, 3483, 2801, 1352, 1933]","[19489, 29231, 4633, 9782, 3092, 23597, 2094, 29217, 27675, 22065, 10760, 15373, 32768, 65536, 131072, 64, 128, 256]",1309696.0,14,63,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,505195.5,505195.5,505195.5,16384.0,16384.0,16384.0,521579.5,521579.5,521579.5,532339.0,532339.0,532339.0,514843.0,514843.0,514843.0,493257.0,493257.0,493257.0,39082.0,39082.0,39082.0,3983872.0,3983872.0,3983872.0,1048576.0,1048576.0,1048576.0,5032448.0,5032448.0,5032448.0,11880.0,11880.0,11880.0,423.60673400673403,423.60673400673403,423.60673400673403,92.65843756792094,92.65843756792094,92.65843756792094
stencil5,random_layout_candidate_06b16d3a6fca,mapping_5fe9a8151cb5,2,linear_inner,"[16, 64]",linear,"[488, 453, 886, 533, 266, 63, 824, 940, 561, 937]","[15368, 14341, 28166, 16901, 8202, 1551, 26120, 29708, 17921, 29705, 32768, 65536, 131072, 16, 32, 64, 128, 256]",662528.0,12,41,1,True,703488.0,703488.0,703488.0,1310720.0,1310720.0,1310720.0,146176.0,146176.0,146176.0,16384.0,16384.0,16384.0,162560.0,162560.0,162560.0,171486.0,171486.0,171486.0,155090.0,155090.0,155090.0,131282.0,131282.0,131282.0,40204.0,40204.0,40204.0,4124416.0,4124416.0,4124416.0,1048576.0,1048576.0,1048576.0,5172992.0,5172992.0,5172992.0,10240.0,10240.0,10240.0,505.175,505.175,505.175,76.55552056727663,76.55552056727663,76.55552056727663
stencil5,random_layout_candidate_d36d5f6a8392,mapping_c0cb1cec105b,3,linear_inner,"[1, 64]",linear,"[21, 52, 59, 34, 13, 61]","[10752, 26624, 30208, 17408, 6656, 31232, 32768, 65536, 131072, 1, 2, 4, 8, 16, 32, 64, 128, 256]",171008.0,8,15,1,True,678912.0,678912.0,678912.0,1310720.0,1310720.0,1310720.0,31712.0,31712.0,31712.0,16384.0,16384.0,16384.0,48096.0,48096.0,48096.0,54981.0,54981.0,54981.0,38586.0,38586.0,38586.0,14858.0,14858.0,14858.0,40123.0,40123.0,40123.0,4107264.0,4107264.0,4107264.0,1048576.0,1048576.0,1048576.0,5155840.0,5155840.0,5155840.0,7240.0,7240.0,7240.0,712.1325966850828,712.1325966850828,712.1325966850828,27.023880977064803,27.023880977064803,27.023880977064803
stencil5,random_layout_candidate_71876374d840,mapping_858b380cb683,4,linear_inner,"[64, 64]",linear,"[2470, 2241, 2406, 1178, 1822, 375, 2442, 3268, 1576, 1298, 2357, 991]","[19494, 17921, 18982, 9242, 14366, 2615, 19466, 26116, 12328, 10258, 18485, 7711, 32768, 65536, 131072, 64, 128, 256]",1309696.0,14,56,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,375845.0,375845.0,375845.0,16384.0,16384.0,16384.0,392229.0,392229.0,392229.0,402014.0,402014.0,402014.0,385971.0,385971.0,385971.0,362932.0,362932.0,362932.0,39082.0,39082.0,39082.0,3983872.0,3983872.0,3983872.0,1048576.0,1048576.0,1048576.0,5032448.0,5032448.0,5032448.0,11920.0,11920.0,11920.0,422.18523489932886,422.18523489932886,422.18523489932886,90.27844801400765,90.27844801400765,90.27844801400765
stencil5,random_layout_candidate_f40041ef0a8e,mapping_35c6bafaa170,5,linear_inner,"[4, 64]",linear,"[48, 62, 4, 187, 69, 29, 180, 56]","[6144, 7682, 512, 23555, 8705, 3585, 23040, 7168, 32768, 65536, 131072, 4, 8, 16, 32, 64, 128, 256]",662528.0,10,20,1,True,1326080.0,1326080.0,1326080.0,1310720.0,1310720.0,1310720.0,56192.0,56192.0,56192.0,16384.0,16384.0,16384.0,72576.0,72576.0,72576.0,80421.5,80421.5,80421.5,64026.0,64026.0,64026.0,40242.0,40242.0,40242.0,40179.5,40179.5,40179.5,4117504.0,4117504.0,4117504.0,1048576.0,1048576.0,1048576.0,5166080.0,5166080.0,5166080.0,9160.0,9160.0,9160.0,564.1013100436681,564.1013100436681,564.1013100436681,50.03885777006835,50.03885777006835,50.03885777006835
stencil5,random_layout_candidate_eaecdc94eff7,mapping_9f75dcb690a4,6,linear_inner,"[4, 64]",linear,"[203, 43, 85, 109, 208, 15, 25, 200]","[25603, 5123, 10753, 13825, 26624, 1539, 3073, 25600, 32768, 65536, 131072, 4, 8, 16, 32, 64, 128, 256]",334848.0,10,23,1,True,696320.0,696320.0,696320.0,1310720.0,1310720.0,1310720.0,56192.0,56192.0,56192.0,16384.0,16384.0,16384.0,72576.0,72576.0,72576.0,80421.0,80421.0,80421.0,64026.0,64026.0,64026.0,40242.0,40242.0,40242.0,40179.0,40179.0,40179.0,4117504.0,4117504.0,4117504.0,1048576.0,1048576.0,1048576.0,5166080.0,5166080.0,5166080.0,8780.0,8780.0,8780.0,588.409398090494,588.409398090494,588.409398090494,50.03916887380162,50.03916887380162,50.03916887380162
stencil5,random_layout_candidate_76de13686c56,mapping_03f96d2ec61c,7,linear_inner,"[2, 64]",linear,"[77, 2, 24, 123, 124, 23, 91]","[19457, 512, 6144, 31233, 31744, 5633, 23041, 32768, 65536, 131072, 2, 4, 8, 16, 32, 64, 128, 256]",334848.0,9,20,1,True,1317888.0,1317888.0,1317888.0,1310720.0,1310720.0,1310720.0,39872.0,39872.0,39872.0,16384.0,16384.0,16384.0,56256.0,56256.0,56256.0,63622.0,63622.0,63622.0,47226.0,47226.0,47226.0,23454.0,23454.0,23454.0,40168.0,40168.0,40168.0,4114432.0,4114432.0,4114432.0,1048576.0,1048576.0,1048576.0,5163008.0,5163008.0,5163008.0,8240.0,8240.0,8240.0,626.578640776699,626.578640776699,626.578640776699,36.86460658262865,36.86460658262865,36.86460658262865
stencil5,random_layout_candidate_e5dc1b0a95b5,mapping_06edee5a465a,8,linear_inner,"[1, 64]",linear,"[43, 1, 34, 27, 39, 6]","[22016, 512, 17408, 13824, 19968, 3072, 32768, 65536, 131072, 1, 2, 4, 8, 16, 32, 64, 128, 256]",171008.0,8,11,1,True,678912.0,678912.0,678912.0,1310720.0,1310720.0,1310720.0,31712.0,31712.0,31712.0,16384.0,16384.0,16384.0,48096.0,48096.0,48096.0,54982.0,54982.0,54982.0,38586.0,38586.0,38586.0,14858.0,14858.0,14858.0,40124.0,40124.0,40124.0,4107264.0,4107264.0,4107264.0,1048576.0,1048576.0,1048576.0,5155840.0,5155840.0,5155840.0,7400.0,7400.0,7400.0,696.7351351351351,696.7351351351351,696.7351351351351,27.02338947291841,27.02338947291841,27.02338947291841
stencil5,random_layout_candidate_7a6daa9211f2,mapping_09253a2a4c0f,9,linear_inner,"[64, 64]",linear,"[161, 2443, 413, 2864, 4047, 1602, 816, 1065, 1468, 3704, 2996, 1926]","[1057, 19467, 3101, 22576, 32271, 12802, 6192, 8233, 11324, 29240, 23604, 15366, 32768, 65536, 131072, 64, 128, 256]",1309696.0,14,57,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,507189.0,507189.0,507189.0,16384.0,16384.0,16384.0,523573.0,523573.0,523573.0,532950.5,532950.5,532950.5,516030.5,516030.5,516030.5,493617.5,493617.5,493617.5,39338.0,39338.0,39338.0,4016640.0,4016640.0,4016640.0,1048576.0,1048576.0,1048576.0,5065216.0,5065216.0,5065216.0,12020.0,12020.0,12020.0,421.4001683277962,421.4001683277962,421.4001683277962,92.61976452200904,92.61976452200904,92.61976452200904
stencil5,random_layout_candidate_2857b8a578b0,mapping_4da113ebb8df,10,linear_inner,"[64, 64]",linear,"[54, 1931, 2790, 1678, 3686, 2331, 3583, 2083, 3758, 1275, 2658, 1462]","[54, 15371, 22054, 13326, 29222, 18459, 28223, 16419, 29742, 9787, 21026, 11318, 32768, 65536, 131072, 64, 128, 256]",1309696.0,14,68,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,269801.0,269801.0,269801.0,16384.0,16384.0,16384.0,286185.0,286185.0,286185.0,295158.5,295158.5,295158.5,279700.5,279700.5,279700.5,254930.0,254930.0,254930.0,40228.0,40228.0,40228.0,4129792.0,4129792.0,4129792.0,1048576.0,1048576.0,1048576.0,5178368.0,5178368.0,5178368.0,10980.0,10980.0,10980.0,471.61977969475777,471.61977969475777,471.61977969475777,86.37090593024269,86.37090593024269,86.37090593024269
