case,candidate_id,mapping_id,sample_index,grammar,inner_tile_shape,inner_word,inner_a_rows,a_rows,quotient_score,address_expression_runs,xor_count,completed_profile_launches,complete,l1_cache_line_accesses,l1_cache_line_accesses_min,l1_cache_line_accesses_max,first_level_read_events,first_level_read_events_min,first_level_read_events_max,l1_to_l2_read_requests,l1_to_l2_read_requests_min,l1_to_l2_read_requests_max,l1_to_l2_write_requests,l1_to_l2_write_requests_min,l1_to_l2_write_requests_max,l1_to_l2_total_requests,l1_to_l2_total_requests_min,l1_to_l2_total_requests_max,l2_tag_requests,l2_tag_requests_min,l2_tag_requests_max,second_level_read_requests,second_level_read_requests_min,second_level_read_requests_max,l2_hits,l2_hits_min,l2_hits_max,l2_misses,l2_misses_min,l2_misses_max,hbm_read_bytes,hbm_read_bytes_min,hbm_read_bytes_max,hbm_write_bytes,hbm_write_bytes_min,hbm_write_bytes_max,hbm_total_bytes,hbm_total_bytes_min,hbm_total_bytes_max,duration_ns,duration_ns_min,duration_ns_max,hbm_bandwidth_gbps,hbm_bandwidth_gbps_min,hbm_bandwidth_gbps_max,l2_hit_rate_percent,l2_hit_rate_percent_min,l2_hit_rate_percent_max
stencil5,random_layout_candidate_434613493cc7,mapping_3c36fb0eb89d,31,linear_inner,"[2, 64]",linear,"[41, 56, 26, 47, 37, 121, 60]","[10241, 14336, 6656, 11777, 9217, 30721, 15360, 32768, 65536, 131072, 2, 4, 8, 16, 32, 64, 128, 256]",171008.0,9,19,1,True,688128.0,688128.0,688128.0,1310720.0,1310720.0,1310720.0,39872.0,39872.0,39872.0,16384.0,16384.0,16384.0,56256.0,56256.0,56256.0,63619.0,63619.0,63619.0,47226.0,47226.0,47226.0,23454.0,23454.0,23454.0,40165.0,40165.0,40165.0,4114432.0,4114432.0,4114432.0,1048576.0,1048576.0,1048576.0,5163008.0,5163008.0,5163008.0,7880.0,7880.0,7880.0,655.2040609137056,655.2040609137056,655.2040609137056,36.86634495983904,36.86634495983904,36.86634495983904
stencil5,random_layout_candidate_3fb2cdd329d0,mapping_d21d1d81bc40,32,linear_inner,"[1, 64]",linear,"[60, 11, 50, 6, 17, 7]","[30720, 5632, 25600, 3072, 8704, 3584, 32768, 65536, 131072, 1, 2, 4, 8, 16, 32, 64, 128, 256]",89088.0,8,11,1,True,678912.0,678912.0,678912.0,1310720.0,1310720.0,1310720.0,31712.0,31712.0,31712.0,16384.0,16384.0,16384.0,48096.0,48096.0,48096.0,54980.0,54980.0,54980.0,38586.0,38586.0,38586.0,14858.0,14858.0,14858.0,40122.0,40122.0,40122.0,4107264.0,4107264.0,4107264.0,1048576.0,1048576.0,1048576.0,5155840.0,5155840.0,5155840.0,7600.0,7600.0,7600.0,678.4,678.4,678.4,27.02437249909058,27.02437249909058,27.02437249909058
stencil5,random_layout_candidate_b7d21cca2774,mapping_a232c6f23560,33,linear_inner,"[16, 64]",linear,"[620, 704, 157, 814, 719, 456, 950, 408, 189, 786]","[19468, 22528, 4621, 25614, 22543, 14344, 30214, 12808, 5645, 25090, 32768, 65536, 131072, 16, 32, 64, 128, 256]",662528.0,12,41,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,154112.0,154112.0,154112.0,16384.0,16384.0,16384.0,170496.0,170496.0,170496.0,179419.0,179419.0,179419.0,163026.0,163026.0,163026.0,139986.0,139986.0,139986.0,39433.0,39433.0,39433.0,4026112.0,4026112.0,4026112.0,1048576.0,1048576.0,1048576.0,5074688.0,5074688.0,5074688.0,10240.0,10240.0,10240.0,495.575,495.575,495.575,78.02183715214107,78.02183715214107,78.02183715214107
stencil5,random_layout_candidate_c95762a082fd,mapping_4e9a81497c70,34,linear_inner,"[8, 64]",linear,"[221, 89, 126, 491, 232, 174, 479, 267, 72]","[13829, 5633, 7686, 31235, 14848, 10758, 30215, 16899, 4608, 32768, 65536, 131072, 8, 16, 32, 64, 128, 256]",662528.0,11,37,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,88832.0,88832.0,88832.0,16384.0,16384.0,16384.0,105216.0,105216.0,105216.0,113650.0,113650.0,113650.0,97266.0,97266.0,97266.0,75006.0,75006.0,75006.0,38644.0,38644.0,38644.0,3924736.0,3924736.0,3924736.0,1048576.0,1048576.0,1048576.0,4973312.0,4973312.0,4973312.0,9180.0,9180.0,9180.0,541.7576912853617,541.7576912853617,541.7576912853617,65.99736031676198,65.99736031676198,65.99736031676198
stencil5,random_layout_candidate_2cf8a2ef2ae8,mapping_7550ab956137,35,linear_inner,"[4, 64]",linear,"[76, 29, 196, 250, 161, 77, 139, 155]","[9728, 3585, 25088, 31746, 20481, 9729, 17411, 19459, 32768, 65536, 131072, 4, 8, 16, 32, 64, 128, 256]",334848.0,10,24,1,True,704512.0,704512.0,704512.0,1310720.0,1310720.0,1310720.0,56192.0,56192.0,56192.0,16384.0,16384.0,16384.0,72576.0,72576.0,72576.0,80415.5,80415.5,80415.5,64026.0,64026.0,64026.0,40242.0,40242.0,40242.0,40173.5,40173.5,40173.5,4117504.0,4117504.0,4117504.0,1048576.0,1048576.0,1048576.0,5166080.0,5166080.0,5166080.0,8620.5,8620.5,8620.5,599.2963453861954,599.2963453861954,599.2963453861954,50.04259138627726,50.04259138627726,50.04259138627726
stencil5,random_layout_candidate_71a7f4f01aed,mapping_3dc866c1e51c,36,linear_inner,"[2, 64]",linear,"[36, 111, 96, 86, 116, 25, 76]","[9216, 28161, 24576, 22016, 29696, 6145, 19456, 32768, 65536, 131072, 2, 4, 8, 16, 32, 64, 128, 256]",171008.0,9,17,1,True,1318912.0,1318912.0,1318912.0,1310720.0,1310720.0,1310720.0,39872.0,39872.0,39872.0,16384.0,16384.0,16384.0,56256.0,56256.0,56256.0,63619.0,63619.0,63619.0,47226.0,47226.0,47226.0,23454.0,23454.0,23454.0,40165.0,40165.0,40165.0,4114432.0,4114432.0,4114432.0,1048576.0,1048576.0,1048576.0,5163008.0,5163008.0,5163008.0,7920.0,7920.0,7920.0,651.9030303030304,651.9030303030304,651.9030303030304,36.86634495983904,36.86634495983904,36.86634495983904
stencil5,random_layout_candidate_4b1fc063bcdd,mapping_a0cba67931f8,37,linear_inner,"[1, 64]",linear,"[21, 7, 33, 55, 15, 57]","[10752, 3584, 16896, 28160, 7680, 29184, 32768, 65536, 131072, 1, 2, 4, 8, 16, 32, 64, 128, 256]",89088.0,8,15,1,True,678912.0,678912.0,678912.0,1310720.0,1310720.0,1310720.0,31712.0,31712.0,31712.0,16384.0,16384.0,16384.0,48096.0,48096.0,48096.0,54980.0,54980.0,54980.0,38586.0,38586.0,38586.0,14858.0,14858.0,14858.0,40122.0,40122.0,40122.0,4107264.0,4107264.0,4107264.0,1048576.0,1048576.0,1048576.0,5155840.0,5155840.0,5155840.0,7340.0,7340.0,7340.0,702.4357329531955,702.4357329531955,702.4357329531955,27.02437249909058,27.02437249909058,27.02437249909058
stencil5,random_layout_candidate_d60a60d9de7c,mapping_73492dcbcd4c,38,linear_inner,"[64, 64]",linear,"[669, 278, 1699, 3526, 1186, 1158, 2129, 550, 2351, 2142, 2568, 861]","[5149, 2070, 13347, 28166, 9250, 9222, 16913, 4134, 18479, 16926, 20488, 6685, 32768, 65536, 131072, 64, 128, 256]",662528.0,14,50,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,351316.5,351316.5,351316.5,16384.0,16384.0,16384.0,367700.5,367700.5,367700.5,378502.0,378502.0,378502.0,362291.5,362291.5,362291.5,338269.5,338269.5,338269.5,40232.0,40232.0,40232.0,4131328.0,4131328.0,4131328.0,1048576.0,1048576.0,1048576.0,5179904.0,5179904.0,5179904.0,12140.0,12140.0,12140.0,426.68188292513463,426.68188292513463,426.68188292513463,89.37059482938011,89.37059482938011,89.37059482938011
stencil5,random_layout_candidate_61a8e10a46d7,mapping_72e25890449d,39,linear_inner,"[16, 64]",linear,"[908, 636, 220, 26, 363, 482, 400, 909, 1016, 10]","[28684, 19980, 6668, 522, 11275, 15362, 12800, 28685, 32264, 10, 32768, 65536, 131072, 16, 32, 64, 128, 256]",334848.0,12,38,1,True,1310720.0,1310720.0,1310720.0,1310720.0,1310720.0,1310720.0,101248.0,101248.0,101248.0,16384.0,16384.0,16384.0,117632.0,117632.0,117632.0,126195.0,126195.0,126195.0,109802.0,109802.0,109802.0,87792.0,87792.0,87792.0,38403.0,38403.0,38403.0,3892736.0,3892736.0,3892736.0,1048576.0,1048576.0,1048576.0,4941312.0,4941312.0,4941312.0,8840.0,8840.0,8840.0,558.9719457013574,558.9719457013574,558.9719457013574,69.56852490193748,69.56852490193748,69.56852490193748
stencil5,random_layout_candidate_77fe35083d33,mapping_3fde97515d3b,40,linear_inner,"[64, 64]",linear,"[2903, 604, 2146, 1294, 529, 855, 3728, 765, 1819, 1430, 3233, 4028]","[23063, 4636, 16930, 10254, 4113, 6679, 29712, 5693, 14363, 11286, 25633, 31804, 32768, 65536, 131072, 64, 128, 256]",1309696.0,14,60,1,True,1327104.0,1327104.0,1327104.0,1310720.0,1310720.0,1310720.0,459478.0,459478.0,459478.0,16384.0,16384.0,16384.0,475862.0,475862.0,475862.0,485695.0,485695.0,485695.0,468926.0,468926.0,468926.0,447900.0,447900.0,447900.0,37800.0,37800.0,37800.0,3820032.0,3820032.0,3820032.0,1048576.0,1048576.0,1048576.0,4868608.0,4868608.0,4868608.0,11840.0,11840.0,11840.0,411.2,411.2,411.2,92.21754633627228,92.21754633627228,92.21754633627228
stencil5,random_layout_candidate_689687cfe64e,mapping_15434fd54170,41,linear_inner,"[8, 64]",linear,"[218, 413, 251, 199, 373, 112, 407, 100, 224]","[13826, 26117, 15875, 12295, 23557, 7168, 25607, 6148, 14336, 32768, 65536, 131072, 8, 16, 32, 64, 128, 256]",334848.0,11,35,1,True,704512.0,704512.0,704512.0,1310720.0,1310720.0,1310720.0,88832.0,88832.0,88832.0,16384.0,16384.0,16384.0,105216.0,105216.0,105216.0,113660.0,113660.0,113660.0,97266.0,97266.0,97266.0,75262.0,75262.0,75262.0,38398.0,38398.0,38398.0,3891968.0,3891968.0,3891968.0,1048576.0,1048576.0,1048576.0,4940544.0,4940544.0,4940544.0,9360.0,9360.0,9360.0,527.8495726495726,527.8495726495726,527.8495726495726,66.21678690832307,66.21678690832307,66.21678690832307
stencil5,random_layout_candidate_6c505d71151e,mapping_f7014527b54d,42,linear_inner,"[2, 64]",linear,"[75, 90, 6, 115, 49, 4, 29]","[18945, 23040, 1536, 29185, 12289, 1024, 7169, 32768, 65536, 131072, 2, 4, 8, 16, 32, 64, 128, 256]",171008.0,9,16,1,True,679936.0,679936.0,679936.0,1310720.0,1310720.0,1310720.0,39872.0,39872.0,39872.0,16384.0,16384.0,16384.0,56256.0,56256.0,56256.0,63620.0,63620.0,63620.0,47226.0,47226.0,47226.0,23454.0,23454.0,23454.0,40166.0,40166.0,40166.0,4114432.0,4114432.0,4114432.0,1048576.0,1048576.0,1048576.0,5163008.0,5163008.0,5163008.0,8320.0,8320.0,8320.0,620.5538461538462,620.5538461538462,620.5538461538462,36.86576548255265,36.86576548255265,36.86576548255265
stencil5,random_layout_candidate_71d608d49e16,mapping_ccde4334bd43,43,linear_inner,"[32, 64]",linear,"[609, 1254, 177, 1443, 1779, 1048, 1539, 582, 1579, 1797, 1808]","[9729, 19974, 2577, 23043, 28179, 16408, 24579, 9222, 25099, 28677, 28688, 32768, 65536, 131072, 32, 64, 128, 256]",1309696.0,13,43,1,True,704512.0,704512.0,704512.0,1310720.0,1310720.0,1310720.0,276992.0,276992.0,276992.0,16384.0,16384.0,16384.0,293376.0,293376.0,293376.0,302779.5,302779.5,302779.5,286386.0,286386.0,286386.0,263462.0,263462.0,263462.0,39317.5,39317.5,39317.5,4012800.0,4012800.0,4012800.0,1048576.0,1048576.0,1048576.0,5061376.0,5061376.0,5061376.0,10980.0,10980.0,10980.0,460.96473523556733,460.96473523556733,460.96473523556733,87.01447753256693,87.01447753256693,87.01447753256693
